property_code,be_department_slug,be_department,be_section,dept_code,account,account_name,pl_line,section,original_class,pct_variable,map_source,excluded_from_be,source_rows
OJO,spa,Spa,OPERATING EXPENSES,0140,7095,Complimentary In-Room/Media Entertainment,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,spa,Spa,OPERATING EXPENSES,0140,7100,Complimentary Services and Gifts,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL spa/7100
OJO,spa,Spa,OPERATING EXPENSES,0140,7105,Contract Services,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL spa/7105
OJO,spa,Spa,OPERATING EXPENSES,0140,7110,Corporate Office Reimbursables,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL spa/7110
OJO,spa,Spa,OPERATING EXPENSES,0140,7125,Decorations,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL spa/7125
OJO,spa,Spa,OPERATING EXPENSES,0140,7150,Dues and Subscriptions,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL spa/7150
OJO,spa,Spa,OPERATING EXPENSES,0140,7175,Entertainment—In-House,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL spa/7175
OJO,spa,Spa,OPERATING EXPENSES,0140,7185,Equipment Rental,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL spa/7185
OJO,spa,Spa,OPERATING EXPENSES,0140,7245,Guest Relocation,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,spa,Spa,OPERATING EXPENSES,0140,7250,Guest Supplies,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,spa,Spa,OPERATING EXPENSES,0140,7255,Guest Transportation,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,spa,Spa,OPERATING EXPENSES,0140,7260,Health and Beauty Products,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL spa/7260
OJO,spa,Spa,OPERATING EXPENSES,0140,7310,Laundry and Dry Cleaning,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL spa/7310
OJO,spa,Spa,OPERATING EXPENSES,0140,7335,Licenses and Permits,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL spa/7335
OJO,spa,Spa,OPERATING EXPENSES,0140,7350,Linen,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL spa/7350
OJO,spa,Spa,OPERATING EXPENSES,0140,7365,Management Fees,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL spa/7365
OJO,spa,Spa,OPERATING EXPENSES,0140,7380,Miscellaneous,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL spa/7380
OJO,spa,Spa,OPERATING EXPENSES,0140,7400,Operating Supplies,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL spa/7400
OJO,spa,Spa,OPERATING EXPENSES,0140,7485,Postage and Overnight Delivery Charges,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,spa,Spa,OPERATING EXPENSES,0140,7490,Printing and Stationery,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL spa/7490
OJO,spa,Spa,OPERATING EXPENSES,0140,7525,Reservations,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL spa/7525
OJO,spa,Spa,OPERATING EXPENSES,0140,7530,Royalty Fees,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL spa/7530
OJO,spa,Spa,OPERATING EXPENSES,0140,7555,Swimming Pool,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL spa/7555
OJO,spa,Spa,OPERATING EXPENSES,0140,7665,Training,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL spa/7665
OJO,spa,Spa,OPERATING EXPENSES,0140,7670,Travel—Meals and Entertainment,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL spa/7670
OJO,spa,Spa,OPERATING EXPENSES,0140,7675,Travel—Other,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL spa/7675
OJO,spa,Spa,OPERATING EXPENSES,0140,7680,Uniform Costs,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL spa/7680
OJO,spa,Spa,OPERATING EXPENSES,0140,7685,Uniform Laundry,OPEX_SPA,OPERATING EXPENSES,Variable,1.0,GL,false,CWL spa/7685
OJO,tours,Tours,COST OF SALES,,,Complimentary Food  for tour · Tickets for Corcovado Park,COS_TOURS,COST OF SALES,Variable,1.0,LINEA,false,
OJO,tours,Tours,COST OF SALES,0150,5350,Complimentary Food  for tour · Tickets for Corcovado Park,COS_TOURS,COST OF SALES,Variable,1.0,GL,false,CWL tours/5350
OJO,tours,Tours,COST OF SALES,0150,5351,Complimentary Food  for tour · Tickets for Corcovado Park,COS_TOURS,COST OF SALES,Variable,1.0,GL,false,CWL tours/5351
OJO,tours,Tours,PAYROLL,0150,6000,Salary and Wages,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL tours/6000
OJO,tours,Tours,PAYROLL,0150,6001,Overtime,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL tours/6001
OJO,tours,Tours,PAYROLL,0150,6002,Day Off,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL tours/6002
OJO,tours,Tours,PAYROLL,0150,6003,Working Holiday,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL tours/6003
OJO,tours,Tours,PAYROLL,0150,6004,Disabilities,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,mismo depto/PAYROLL
OJO,tours,Tours,PAYROLL,0150,6010,Commissions,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL tours/6010
OJO,tours,Tours,PAYROLL,0150,6020,Social Security,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL tours/6020
OJO,tours,Tours,PAYROLL,0150,6021,Christmas bonus,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL tours/6021
OJO,tours,Tours,PAYROLL,0150,6022,Work Risk Policy,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL tours/6022
OJO,tours,Tours,PAYROLL,0150,6023,Vacations Accrual,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL tours/6023
OJO,tours,Tours,PAYROLL,0150,6024,Vacations Taken,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL tours/6024
OJO,tours,Tours,PAYROLL,0150,6025,Cafeteria,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL tours/6025
OJO,tours,Tours,PAYROLL,0150,6026,Notice and Severance Pay,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL tours/6026
OJO,tours,Tours,PAYROLL,0150,6027,Incentive Bonus,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL tours/6027
OJO,tours,Tours,PAYROLL,0150,6028,Housing,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL tours/6028
OJO,tours,Tours,PAYROLL,0150,6029,Employee Transportation,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL tours/6029
OJO,tours,Tours,PAYROLL,0150,6030,Employee Benefit Others,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL tours/6030
OJO,tours,Tours,PAYROLL,0150,6031,contract labor,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL tours/6031
OJO,tours,Tours,OPERATING EXPENSES,0150,7105,Contract Services,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL tours/7105
OJO,tours,Tours,OPERATING EXPENSES,0150,7110,Corporate Office Reimbursables,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,tours,Tours,OPERATING EXPENSES,0150,7150,Dues and Subscriptions,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,tours,Tours,OPERATING EXPENSES,0150,7175,Entertainment—In-House,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,tours,Tours,OPERATING EXPENSES,0150,7185,Equipment Rental,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,tours,Tours,OPERATING EXPENSES,0150,7380,Miscellaneous,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL tours/7380
OJO,tours,Tours,OPERATING EXPENSES,0150,7400,Operating Supplies,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL tours/7400
OJO,tours,Tours,OPERATING EXPENSES,0150,7490,Printing and Stationery,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL tours/7490
OJO,tours,Tours,OPERATING EXPENSES,0150,7665,Training,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL tours/7665
OJO,tours,Tours,OPERATING EXPENSES,0150,7670,Travel—Meals and Entertainment,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL tours/7670
OJO,tours,Tours,OPERATING EXPENSES,0150,7675,Travel—Other,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL tours/7675
OJO,tours,Tours,OPERATING EXPENSES,0150,7680,Uniform Costs,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL tours/7680
OJO,tours,Tours,OPERATING EXPENSES,0150,7685,Uniform Laundry,OPEX_TOURS,OPERATING EXPENSES,Variable,1.0,GL,false,CWL tours/7685
OJO,transportation,Transportation,COST OF SALES,,,Renting · Transfers Cost,COS_TRANSPORTATION,COST OF SALES,Fixed Cost,0.0,LINEA,false,
OJO,transportation,Transportation,COST OF SALES,0152,5350,Renting · Transfers Cost,COS_TRANSPORTATION,COST OF SALES,Fixed Cost,0.0,GL,false,CWL transportation/5350
OJO,transportation,Transportation,COST OF SALES,0152,5351,Renting · Transfers Cost,COS_TRANSPORTATION,COST OF SALES,Fixed Cost,0.0,GL,false,CWL transportation/5351
OJO,transportation,Transportation,COST OF SALES,0152,5352,Renting · Transfers Cost,COS_TRANSPORTATION,COST OF SALES,Fixed Cost,0.0,GL,false,CWL transportation/5352
OJO,transportation,Transportation,PAYROLL,0152,6000,Salary and Wages,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL transportation/6000
OJO,transportation,Transportation,PAYROLL,0152,6001,Overtime,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL transportation/6001
OJO,transportation,Transportation,PAYROLL,0152,6002,Day Off,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL transportation/6002
OJO,transportation,Transportation,PAYROLL,0152,6003,Working Holiday,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL transportation/6003
OJO,transportation,Transportation,PAYROLL,0152,6004,Disabilities,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,mismo depto/PAYROLL
OJO,transportation,Transportation,PAYROLL,0152,6010,Commissions,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL transportation/6010
OJO,transportation,Transportation,PAYROLL,0152,6020,Social Security,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL transportation/6020
OJO,transportation,Transportation,PAYROLL,0152,6021,Christmas bonus,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL transportation/6021
OJO,transportation,Transportation,PAYROLL,0152,6022,Work Risk Policy,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL transportation/6022
OJO,transportation,Transportation,PAYROLL,0152,6023,Vacations Accrual,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL transportation/6023
OJO,transportation,Transportation,PAYROLL,0152,6024,Vacations Taken,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL transportation/6024
OJO,transportation,Transportation,PAYROLL,0152,6025,Cafeteria,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL transportation/6025
OJO,transportation,Transportation,PAYROLL,0152,6026,Notice and Severance Pay,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL transportation/6026
OJO,transportation,Transportation,PAYROLL,0152,6027,Incentive Bonus,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL transportation/6027
OJO,transportation,Transportation,PAYROLL,0152,6028,Housing,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL transportation/6028
OJO,transportation,Transportation,PAYROLL,0152,6029,Employee Transportation,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL transportation/6029
OJO,transportation,Transportation,PAYROLL,0152,6030,Employee Benefit Others,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL transportation/6030
OJO,transportation,Transportation,OPERATING EXPENSES,0152,7105,Contract Services,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,transportation,Transportation,OPERATING EXPENSES,0152,7110,Corporate Office Reimbursables,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,transportation,Transportation,OPERATING EXPENSES,0152,7150,Dues and Subscriptions,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,transportation,Transportation,OPERATING EXPENSES,0152,7175,Entertainment—In-House,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,transportation,Transportation,OPERATING EXPENSES,0152,7185,Equipment Rental,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,ANALOGIA,false,mismo depto/OPERATING EXPENSES
OJO,transportation,Transportation,OPERATING EXPENSES,0152,7380,Miscellaneous,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL transportation/7380
OJO,transportation,Transportation,OPERATING EXPENSES,0152,7400,Operating Supplies,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL transportation/7400
OJO,transportation,Transportation,OPERATING EXPENSES,0152,7490,Printing and Stationery,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL transportation/7490
OJO,transportation,Transportation,OPERATING EXPENSES,0152,7665,Training,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL transportation/7665
OJO,transportation,Transportation,OPERATING EXPENSES,0152,7670,Travel—Meals and Entertainment,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL transportation/7670
OJO,transportation,Transportation,OPERATING EXPENSES,0152,7675,Travel—Other,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL transportation/7675
OJO,transportation,Transportation,OPERATING EXPENSES,0152,7680,Uniform Costs,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL transportation/7680
OJO,transportation,Transportation,OPERATING EXPENSES,0152,7685,Uniform Laundry,OPEX_TRANSPORTATION,OPERATING EXPENSES,Variable,1.0,GL,false,CWL transportation/7685
OJO,laundry,Laundry,COST OF SALES,,,Laundry Cost,COS_LAUNDRY,COST OF SALES,Variable,1.0,LINEA,false,
OJO,laundry,Laundry,COST OF SALES,0161,5603,Laundry Cost,COS_LAUNDRY,COST OF SALES,Variable,1.0,GL,false,CWL laundry/5603
OJO,laundry,Laundry,PAYROLL,0161,6000,Salary and Wages,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0161,6001,Overtime,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0161,6002,Day Off,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0161,6003,Working Holiday,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0161,6004,Disabilities,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,SOPORTE/PAYROLL
OJO,laundry,Laundry,PAYROLL,0161,6010,Commissions,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0161,6020,Social Security,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0161,6021,Christmas bonus,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0161,6022,Work Risk Policy,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0161,6023,Vacations Accrual,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0161,6024,Vacations Taken,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0161,6025,Cafeteria,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0161,6026,Notice and Severance Pay,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0161,6027,Incentive Bonus,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0161,6028,Housing,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0161,6029,Employee Transportation,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0161,6030,Employee Benefit Others,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,OPERATING EXPENSES,0161,7065,Cleaning Supplies,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,hermana en 0161/OH_LAUNDRY
OJO,laundry,Laundry,OPERATING EXPENSES,0161,7100,Complimentary Services and Gifts,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,OPERATING EXPENSES,0161,7105,Contract Services,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,OPERATING EXPENSES,0161,7110,Corporate Office Reimbursables,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,OPERATING EXPENSES,0161,7125,Decorations,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,OPERATING EXPENSES,0161,7150,Dues and Subscriptions,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,OPERATING EXPENSES,0161,7175,Entertainment—In-House,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,OPERATING EXPENSES,0161,7185,Equipment Rental,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,OPERATING EXPENSES,0161,7310,Laundry and Dry Cleaning,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,hermana en 0161/OH_LAUNDRY
OJO,laundry,Laundry,OPERATING EXPENSES,0161,7320,Laundry Supplies,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,hermana en 0161/OH_LAUNDRY
OJO,laundry,Laundry,OPERATING EXPENSES,0161,7335,Licenses and Permits,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,OPERATING EXPENSES,0161,7380,Miscellaneous,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,OPERATING EXPENSES,0161,7400,Operating Supplies,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,OPERATING EXPENSES,0161,7490,Printing and Stationery,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,hermana en 0161/OH_LAUNDRY
OJO,laundry,Laundry,OPERATING EXPENSES,0161,7665,Training,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,OPERATING EXPENSES,0161,7670,Travel—Meals and Entertainment,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,OPERATING EXPENSES,0161,7675,Travel—Other,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,hermana en 0161/OH_LAUNDRY
OJO,laundry,Laundry,OPERATING EXPENSES,0161,7680,Uniform Costs,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,OPERATING EXPENSES,0161,7685,Uniform Laundry,OH_LAUNDRY,OVERHEAD EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,COST OF SALES,0162,5301,Laundry Cost,COS_LAUNDRY,COST OF SALES,Variable,1.0,GL,false,CWL laundry/5301
OJO,laundry,Laundry,COST OF SALES,0162,5603,Laundry Cost,COS_LAUNDRY,COST OF SALES,Variable,1.0,GL,false,CWL laundry/5603
OJO,laundry,Laundry,PAYROLL,0162,6000,Salary and Wages,OPEX_LAUNDRY,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0162,6001,Overtime,OPEX_LAUNDRY,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0162,6002,Day Off,OPEX_LAUNDRY,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0162,6003,Working Holiday,OPEX_LAUNDRY,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0162,6004,Disabilities,OPEX_LAUNDRY,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,SOPORTE/PAYROLL
OJO,laundry,Laundry,PAYROLL,0162,6010,Commissions,OPEX_LAUNDRY,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0162,6020,Social Security,OPEX_LAUNDRY,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0162,6021,Christmas bonus,OPEX_LAUNDRY,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0162,6022,Work Risk Policy,OPEX_LAUNDRY,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0162,6023,Vacations Accrual,OPEX_LAUNDRY,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0162,6024,Vacations Taken,OPEX_LAUNDRY,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0162,6025,Cafeteria,OPEX_LAUNDRY,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0162,6026,Notice and Severance Pay,OPEX_LAUNDRY,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0162,6027,Incentive Bonus,OPEX_LAUNDRY,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0162,6028,Housing,OPEX_LAUNDRY,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0162,6029,Employee Transportation,OPEX_LAUNDRY,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,PAYROLL,0162,6030,Employee Benefit Others,OPEX_LAUNDRY,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,laundry,Laundry,OPERATING EXPENSES,0162,7685,Uniform Laundry,OPEX_LAUNDRY,OPERATING EXPENSES,Fixed Cost,0.0,ANALOGIA,false,misma cuenta/SOPORTE
OJO,ag,A&G,OPERATING EXPENSES,,,PAYROLLl Processing,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,LINEA,false,
OJO,ag,A&G,PAYROLL,0180,6000,Salary and Wages,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6000
OJO,ag,A&G,PAYROLL,0180,6001,Overtime,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6001
OJO,ag,A&G,PAYROLL,0180,6002,Day Off,OH_ADMIN,OVERHEAD EXPENSES,Fixed Cost,0.0,GL,false,CWL ag/6002
